CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation
5840	5840	0.0	1.0	1.0	1.0	-1	
6343	6343	0.0	1.0	1.0	1.0	-1	
6514	6514	0.0	1.0	1.0	1.0	-1	
4952	4952	0.0	1.0	1.0	1.0	-1	
5068	5068	0.0	1.0	1.0	1.0	-1	
6912	6912	0.0	1.0	1.0	1.0	-1	
15072	15072	0.0	1.0	1.0	1.0	-1	
15338	15338	0.0	1.0	1.0	1.0	-1	
15139	15139	0.0	1.0	1.0	1.0	-1	
16670	16670	0.0	1.0	1.0	1.0	-1	
5663	5663	0.0	1.0	1.0	1.0	-1	
5094	5094	0.0	1.0	1.0	1.0	-1	
8246	8246	0.0	1.0	1.0	1.0	-1	
5334	5334	0.0	1.0	1.0	1.0	-1	
3278	3278	0.0	1.0	1.0	1.0	-1	
17089	17089	0.0	1.0	1.0	1.0	-1	
17175	17175	0.0	1.0	1.0	1.0	-1	
17411	17411	0.0	1.0	1.0	1.0	-1	
15640	15640	0.0	1.0	1.0	1.0	-1	
18007	18007	0.0	1.0	1.0	1.0	-1	
920	920	0.0	1.0	1.0	1.0	-1	
3870	3870	0.0	1.0	1.0	1.0	-1	
4445	4445	0.0	1.0	1.0	1.0	-1	
4832	4832	0.0	1.0	1.0	1.0	-1	
4119	4119	0.0	1.0	1.0	1.0	-1	
17142	17142	0.0	1.0	1.0	1.0	-1	
15739	15739	0.0	1.0	1.0	1.0	-1	
16288	16288	0.0	1.0	1.0	1.0	-1	
5667	5667	0.0	1.0	1.0	1.0	-1	
5196	5196	0.0	1.0	1.0	1.0	-1	
14605	14605	0.0	1.0	1.0	1.0	-1	
5905	5905	0.0	1.0	1.0	1.0	-1	
5799	5799	0.0	1.0	1.0	1.0	-1	
6363	6363	0.0	1.0	1.0	1.0	-1	
5032	5032	0.0	1.0	1.0	1.0	-1	
8068	8068	0.0	1.0	1.0	1.0	-1	
14745	14745	0.0	1.0	1.0	1.0	-1	
17227	17227	0.0	1.0	1.0	1.0	-1	
17571	17571	0.0	1.0	1.0	1.0	-1	
16479	16479	0.0	1.0	1.0	1.0	-1	
15013	15013	0.0	1.0	1.0	1.0	-1	
16630	16630	0.0	1.0	1.0	1.0	-1	
16287	16287	0.0	1.0	1.0	1.0	-1	
17417	17417	0.0	1.0	1.0	1.0	-1	
17998	17998	0.0	1.0	1.0	1.0	-1	
17660	17660	0.0	1.0	1.0	1.0	-1	
17119	17119	0.0	1.0	1.0	1.0	-1	
18338	18338	0.0	1.0	1.0	1.0	-1	
17760	17760	0.0	1.0	1.0	1.0	-1	
16714	16714	0.0	1.0	1.0	1.0	-1	
18113	18113	0.0	1.0	1.0	1.0	-1	
15254	15254	0.0	1.0	1.0	1.0	-1	
13233	13233	0.0	1.0	1.0	1.0	-1	
15509	15509	0.0	1.0	1.0	1.0	-1	
15859	15859	0.0	1.0	1.0	1.0	-1	
5126	5126	0.0	1.0	1.0	1.0	-1	
11346	11346	0.0	1.0	1.0	1.0	-1	
14574	14574	0.0	1.0	1.0	1.0	-1	
12494	12494	0.0	1.0	1.0	1.0	-1	
5602	5602	0.0	1.0	1.0	1.0	-1	
5186	5186	0.0	1.0	1.0	1.0	-1	
5210	5210	0.0	1.0	1.0	1.0	-1	
3542	3542	0.0	1.0	1.0	1.0	-1	
4973	4973	0.0	1.0	1.0	1.0	-1	
5135	5135	0.0	1.0	1.0	1.0	-1	
14516	14516	0.0	1.0	1.0	1.0	-1	
884	884	0.0	1.0	1.0	1.0	-1	
15753	15753	0.0	1.0	1.0	1.0	-1	
15059	15059	0.0	1.0	1.0	1.0	-1	
15455	15455	0.0	1.0	1.0	1.0	-1	
15626	15626	0.0	1.0	1.0	1.0	-1	
14862	14862	0.0	1.0	1.0	1.0	-1	
5200	5200	0.0	1.0	1.0	1.0	-1	
6047	6047	0.0	1.0	1.0	1.0	-1	
4842	4842	0.0	1.0	1.0	1.0	-1	
4227	4227	0.0	1.0	1.0	1.0	-1	
9290	9290	0.0	1.0	1.0	1.0	-1	
9119	9119	0.0	1.0	1.0	1.0	-1	
13981	13981	0.0	1.0	1.0	1.0	-1	
15028	15028	0.0	1.0	1.0	1.0	-1	
12846	12846	0.0	1.0	1.0	1.0	-1	
4913	4913	0.0	1.0	1.0	1.0	-1	
5390	5390	0.0	1.0	1.0	1.0	-1	
14661	14661	0.0	1.0	1.0	1.0	-1	
17825	17825	0.0	1.0	1.0	1.0	-1	
17670	17670	0.0	1.0	1.0	1.0	-1	
5426	5426	0.0	1.0	1.0	1.0	-1	
11785	11785	0.0	1.0	1.0	1.0	-1	
14674	14674	0.0	1.0	1.0	1.0	-1	
14897	14897	0.0	1.0	1.0	1.0	-1	
13659	13659	0.0	1.0	1.0	1.0	-1	
13931	13931	0.0	1.0	1.0	1.0	-1	
15006	15006	0.0	1.0	1.0	1.0	-1	
5190	5190	0.0	1.0	1.0	1.0	-1	
7604	7604	0.0	1.0	1.0	1.0	-1	
11658	11658	0.0	1.0	1.0	1.0	-1	
12500	12500	0.0	1.0	1.0	1.0	-1	
12883	12883	0.0	1.0	1.0	1.0	-1	
11476	11476	0.0	1.0	1.0	1.0	-1	
16035	16035	0.0	1.0	1.0	1.0	-1	
15425	15425	0.0	1.0	1.0	1.0	-1	
15577	15577	0.0	1.0	1.0	1.0	-1	
15702	15702	0.0	1.0	1.0	1.0	-1	
6152	6152	0.0	1.0	1.0	1.0	-1	
5398	5398	0.0	1.0	1.0	1.0	-1	
6140	6140	0.0	1.0	1.0	1.0	-1	
2306	2306	0.0	1.0	1.0	1.0	-1	
878	878	0.0	1.0	1.0	1.0	-1	
1533	1533	0.0	1.0	1.0	1.0	-1	
5189	5189	0.0	1.0	1.0	1.0	-1	
12467	12467	0.0	1.0	1.0	1.0	-1	
15557	15557	0.0	1.0	1.0	1.0	-1	
5544	5544	0.0	1.0	1.0	1.0	-1	
14030	14030	0.0	1.0	1.0	1.0	-1	
13603	13603	0.0	1.0	1.0	1.0	-1	
16319	16319	0.0	1.0	1.0	1.0	-1	
16536	16536	0.0	1.0	1.0	1.0	-1	
5934	5934	0.0	1.0	1.0	1.0	-1	
3521	3521	0.0	1.0	1.0	1.0	-1	
15956	15956	0.0	1.0	1.0	1.0	-1	
16128	16128	0.0	1.0	1.0	1.0	-1	
17146	17146	0.0	1.0	1.0	1.0	-1	
15723	15723	0.0	1.0	1.0	1.0	-1	
17305	17305	0.0	1.0	1.0	1.0	-1	
4738	4738	0.0	1.0	1.0	1.0	-1	
4429	4429	0.0	1.0	1.0	1.0	-1	
16766	16766	0.0	1.0	1.0	1.0	-1	
16477	16477	0.0	1.0	1.0	1.0	-1	
16603	16603	0.0	1.0	1.0	1.0	-1	
15896	15896	0.0	1.0	1.0	1.0	-1	
16021	16021	0.0	1.0	1.0	1.0	-1	
6119	6119	0.0	1.0	1.0	1.0	-1	
3550	3550	0.0	1.0	1.0	1.0	-1	
8514	8514	0.0	1.0	1.0	1.0	-1	
14710	14710	0.0	1.0	1.0	1.0	-1	
18343	18343	0.0	1.0	1.0	1.0	-1	
18071	18071	0.0	1.0	1.0	1.0	-1	
17469	17469	0.0	1.0	1.0	1.0	-1	
18177	18177	0.0	1.0	1.0	1.0	-1	
17843	17843	0.0	1.0	1.0	1.0	-1	
17956	17956	0.0	1.0	1.0	1.0	-1	
17777	17777	0.0	1.0	1.0	1.0	-1	
17663	17663	0.0	1.0	1.0	1.0	-1	
16431	16431	0.0	1.0	1.0	1.0	-1	
15829	15829	0.0	1.0	1.0	1.0	-1	
16232	16232	0.0	1.0	1.0	1.0	-1	
17313	17313	0.0	1.0	1.0	1.0	-1	
17158	17158	0.0	1.0	1.0	1.0	-1	
16982	16982	0.0	1.0	1.0	1.0	-1	
15477	15477	0.0	1.0	1.0	1.0	-1	
16129	16129	0.0	1.0	1.0	1.0	-1	
15293	15293	0.0	1.0	1.0	1.0	-1	
5471	5471	0.0	1.0	1.0	1.0	-1	
5868	5868	0.0	1.0	1.0	1.0	-1	
15291	15291	0.0	1.0	1.0	1.0	-1	
5214	5214	0.0	1.0	1.0	1.0	-1	
5681	5681	0.0	1.0	1.0	1.0	-1	
5462	5462	0.0	1.0	1.0	1.0	-1	
10718	10718	0.0	1.0	1.0	1.0	-1	
4878	4878	0.0	1.0	1.0	1.0	-1	
5007	5007	0.0	1.0	1.0	1.0	-1	
8955	8955	0.0	1.0	1.0	1.0	-1	
5117	5117	0.0	1.0	1.0	1.0	-1	
6448	6448	0.0	1.0	1.0	1.0	-1	
10302	10302	0.0	1.0	1.0	1.0	-1	
12608	12608	0.0	1.0	1.0	1.0	-1	
6461	6461	0.0	1.0	1.0	1.0	-1	
5164	5164	0.0	1.0	1.0	1.0	-1	
6404	6404	0.0	1.0	1.0	1.0	-1	
2264	2264	0.0	1.0	1.0	1.0	-1	
6994	6994	0.0	1.0	1.0	1.0	-1	
5956	5956	0.0	1.0	1.0	1.0	-1	
6372	6372	0.0	1.0	1.0	1.0	-1	
5488	5488	0.0	1.0	1.0	1.0	-1	
5075	5075	0.0	1.0	1.0	1.0	-1	
13181	13181	0.0	1.0	1.0	1.0	-1	
5606	5606	0.0	1.0	1.0	1.0	-1	
6432	6432	0.0	1.0	1.0	1.0	-1	
6458	6458	0.0	1.0	1.0	1.0	-1	
18089	18089	0.0	1.0	1.0	1.0	-1	
18324	18324	0.0	1.0	1.0	1.0	-1	
10970	10970	0.0	1.0	1.0	1.0	-1	
14818	14818	0.0	1.0	1.0	1.0	-1	
14497	14497	0.0	1.0	1.0	1.0	-1	
6437	6437	0.0	1.0	1.0	1.0	-1	
12733	12733	0.0	1.0	1.0	1.0	-1	
12446	12446	0.0	1.0	1.0	1.0	-1	
13750	13750	0.0	1.0	1.0	1.0	-1	
17355	17355	0.0	1.0	1.0	1.0	-1	
17034	17034	0.0	1.0	1.0	1.0	-1	
5060	5060	0.0	1.0	1.0	1.0	-1	
6530	6530	0.0	1.0	1.0	1.0	-1	
8139	8139	0.0	1.0	1.0	1.0	-1	
1549	1549	0.0	1.0	1.0	1.0	-1	
11369	11369	0.0	1.0	1.0	1.0	-1	
5400	5400	0.0	1.0	1.0	1.0	-1	
4594	4594	0.0	1.0	1.0	1.0	-1	
5485	5485	0.0	1.0	1.0	1.0	-1	
5676	5676	0.0	1.0	1.0	1.0	-1	
5067	5067	0.0	1.0	1.0	1.0	-1	
5099	5099	0.0	1.0	1.0	1.0	-1	
12303	12303	0.0	1.0	1.0	1.0	-1	
5108	5108	0.0	1.0	1.0	1.0	-1	
2487	2487	0.0	1.0	1.0	1.0	-1	
2884	2884	0.0	1.0	1.0	1.0	-1	
13760	13760	0.0	1.0	1.0	1.0	-1	
16412	16412	0.0	1.0	1.0	1.0	-1	
16606	16606	0.0	1.0	1.0	1.0	-1	
6486	6486	0.0	1.0	1.0	1.0	-1	
14301	14301	0.0	1.0	1.0	1.0	-1	
14556	14556	0.0	1.0	1.0	1.0	-1	
4238	4238	0.0	1.0	1.0	1.0	-1	
6481	6481	0.0	1.0	1.0	1.0	-1	
4239	4239	0.0	1.0	1.0	1.0	-1	
15627	15627	0.0	1.0	1.0	1.0	-1	
3115	3115	0.0	1.0	1.0	1.0	-1	
12688	12688	0.0	1.0	1.0	1.0	-1	
14964	14964	0.0	1.0	1.0	1.0	-1	
5236	5236	0.0	1.0	1.0	1.0	-1	
15785	15785	0.0	1.0	1.0	1.0	-1	
16042	16042	0.0	1.0	1.0	1.0	-1	
15706	15706	0.0	1.0	1.0	1.0	-1	
16460	16460	0.0	1.0	1.0	1.0	-1	
16256	16256	0.0	1.0	1.0	1.0	-1	
15897	15897	0.0	1.0	1.0	1.0	-1	
16594	16594	0.0	1.0	1.0	1.0	-1	
17611	17611	0.0	1.0	1.0	1.0	-1	
17465	17465	0.0	1.0	1.0	1.0	-1	
16964	16964	0.0	1.0	1.0	1.0	-1	
15008	15008	0.0	1.0	1.0	1.0	-1	
18091	18091	0.0	1.0	1.0	1.0	-1	
8300	8300	0.0	1.0	1.0	1.0	-1	
8613	8613	0.0	1.0	1.0	1.0	-1	
6624	6624	0.0	1.0	1.0	1.0	-1	
6648	6648	0.0	1.0	1.0	1.0	-1	
5420	5420	0.0	1.0	1.0	1.0	-1	
5265	5265	0.0	1.0	1.0	1.0	-1	
11258	11258	0.0	1.0	1.0	1.0	-1	
12712	12712	0.0	1.0	1.0	1.0	-1	
10475	10475	0.0	1.0	1.0	1.0	-1	
4370	4370	0.0	1.0	1.0	1.0	-1	
15394	15394	0.0	1.0	1.0	1.0	-1	
6068	6068	0.0	1.0	1.0	1.0	-1	
6057	6057	0.0	1.0	1.0	1.0	-1	
3894	3894	0.0	1.0	1.0	1.0	-1	
4785	4785	0.0	1.0	1.0	1.0	-1	
1975	1975	0.0	1.0	1.0	1.0	-1	
14454	14454	0.0	1.0	1.0	1.0	-1	
14149	14149	0.0	1.0	1.0	1.0	-1	
5310	5310	0.0	1.0	1.0	1.0	-1	
4272	4272	0.0	1.0	1.0	1.0	-1	
13983	13983	0.0	1.0	1.0	1.0	-1	
6599	6599	0.0	1.0	1.0	1.0	-1	
14144	14144	0.0	1.0	1.0	1.0	-1	
4437	4437	0.0	1.0	1.0	1.0	-1	
13182	13182	0.0	1.0	1.0	1.0	-1	
13507	13507	0.0	1.0	1.0	1.0	-1	
15384	15384	0.0	1.0	1.0	1.0	-1	
4979	4979	0.0	1.0	1.0	1.0	-1	
8425	8425	0.0	1.0	1.0	1.0	-1	
17136	17136	0.0	1.0	1.0	1.0	-1	
15847	15847	0.0	1.0	1.0	1.0	-1	
16368	16368	0.0	1.0	1.0	1.0	-1	
17002	17002	0.0	1.0	1.0	1.0	-1	
16272	16272	0.0	1.0	1.0	1.0	-1	
16756	16756	0.0	1.0	1.0	1.0	-1	
16016	16016	0.0	1.0	1.0	1.0	-1	
15677	15677	0.0	1.0	1.0	1.0	-1	
5604	5604	0.0	1.0	1.0	1.0	-1	
5333	5333	0.0	1.0	1.0	1.0	-1	
2220	2220	0.0	1.0	1.0	1.0	-1	
16314	16314	0.0	1.0	1.0	1.0	-1	
6018	6018	0.0	1.0	1.0	1.0	-1	
5895	5895	0.0	1.0	1.0	1.0	-1	
5800	5800	0.0	1.0	1.0	1.0	-1	
5071	5071	0.0	1.0	1.0	1.0	-1	
6063	6063	0.0	1.0	1.0	1.0	-1	
4898	4898	0.0	1.0	1.0	1.0	-1	
6072	6072	0.0	1.0	1.0	1.0	-1	
5728	5728	0.0	1.0	1.0	1.0	-1	
6102	6102	0.0	1.0	1.0	1.0	-1	
13648	13648	0.0	1.0	1.0	1.0	-1	
13304	13304	0.0	1.0	1.0	1.0	-1	
5972	5972	0.0	1.0	1.0	1.0	-1	
5890	5890	0.0	1.0	1.0	1.0	-1	
12088	12088	0.0	1.0	1.0	1.0	-1	
4807	4807	0.0	1.0	1.0	1.0	-1	
16822	16822	0.0	1.0	1.0	1.0	-1	
5338	5338	0.0	1.0	1.0	1.0	-1	
10869	10869	0.0	1.0	1.0	1.0	-1	
11093	11093	0.0	1.0	1.0	1.0	-1	
6145	6145	0.0	1.0	1.0	1.0	-1	
15133	15133	0.0	1.0	1.0	1.0	-1	
14938	14938	0.0	1.0	1.0	1.0	-1	
12235	12235	0.0	1.0	1.0	1.0	-1	
11978	11978	0.0	1.0	1.0	1.0	-1	
6714	6714	0.0	1.0	1.0	1.0	-1	
5118	5118	0.0	1.0	1.0	1.0	-1	
5709	5709	0.0	1.0	1.0	1.0	-1	
15207	15207	0.0	1.0	1.0	1.0	-1	
13128	13128	0.0	1.0	1.0	1.0	-1	
15476	15476	0.0	1.0	1.0	1.0	-1	
17186	17186	0.0	1.0	1.0	1.0	-1	
15674	15674	0.0	1.0	1.0	1.0	-1	
15932	15932	0.0	1.0	1.0	1.0	-1	
16114	16114	0.0	1.0	1.0	1.0	-1	
16598	16598	0.0	1.0	1.0	1.0	-1	
16938	16938	0.0	1.0	1.0	1.0	-1	
16468	16468	0.0	1.0	1.0	1.0	-1	
16797	16797	0.0	1.0	1.0	1.0	-1	
11616	11616	0.0	1.0	1.0	1.0	-1	
11940	11940	0.0	1.0	1.0	1.0	-1	
12091	12091	0.0	1.0	1.0	1.0	-1	
10647	10647	0.0	1.0	1.0	1.0	-1	
10531	10531	0.0	1.0	1.0	1.0	-1	
10426	10426	0.0	1.0	1.0	1.0	-1	
15063	15063	0.0	1.0	1.0	1.0	-1	
15365	15365	0.0	1.0	1.0	1.0	-1	
4822	4822	0.0	1.0	1.0	1.0	-1	
4899	4899	0.0	1.0	1.0	1.0	-1	
6264	6264	0.0	1.0	1.0	1.0	-1	
4629	4629	0.0	1.0	1.0	1.0	-1	
7366	7366	0.0	1.0	1.0	1.0	-1	
12786	12786	0.0	1.0	1.0	1.0	-1	
6098	6098	0.0	1.0	1.0	1.0	-1	
13749	13749	0.0	1.0	1.0	1.0	-1	
12803	12803	0.0	1.0	1.0	1.0	-1	
6015	6015	0.0	1.0	1.0	1.0	-1	
8965	8965	0.0	1.0	1.0	1.0	-1	
5569	5569	0.0	1.0	1.0	1.0	-1	
5957	5957	0.0	1.0	1.0	1.0	-1	
5514	5514	0.0	1.0	1.0	1.0	-1	
17080	17080	0.0	1.0	1.0	1.0	-1	
17354	17354	0.0	1.0	1.0	1.0	-1	
14711	14711	0.0	1.0	1.0	1.0	-1	
3748	3748	0.0	1.0	1.0	1.0	-1	
5221	5221	0.0	1.0	1.0	1.0	-1	
6198	6198	0.0	1.0	1.0	1.0	-1	
5239	5239	0.0	1.0	1.0	1.0	-1	
5405	5405	0.0	1.0	1.0	1.0	-1	
12882	12882	0.0	1.0	1.0	1.0	-1	
14872	14872	0.0	1.0	1.0	1.0	-1	
15093	15093	0.0	1.0	1.0	1.0	-1	
6311	6311	0.0	1.0	1.0	1.0	-1	
6316	6316	0.0	1.0	1.0	1.0	-1	
15510	15510	0.0	1.0	1.0	1.0	-1	
14844	14844	0.0	1.0	1.0	1.0	-1	
5852	5852	0.0	1.0	1.0	1.0	-1	
6936	6936	0.0	1.0	1.0	1.0	-1	
5641	5641	0.0	1.0	1.0	1.0	-1	
11753	11753	0.0	1.0	1.0	1.0	-1	
4432	4432	0.0	1.0	1.0	1.0	-1	
14954	14954	0.0	1.0	1.0	1.0	-1	
16800	16800	0.0	1.0	1.0	1.0	-1	
15225	15225	0.0	1.0	1.0	1.0	-1	
15047	15047	0.0	1.0	1.0	1.0	-1	
16486	16486	0.0	1.0	1.0	1.0	-1	
14608	14608	0.0	1.0	1.0	1.0	-1	
13680	13680	0.0	1.0	1.0	1.0	-1	
14146	14146	0.0	1.0	1.0	1.0	-1	
17312	17312	0.0	1.0	1.0	1.0	-1	
16301	16301	0.0	1.0	1.0	1.0	-1	
16578	16578	0.0	1.0	1.0	1.0	-1	
17066	17066	0.0	1.0	1.0	1.0	-1	
15905	15905	0.0	1.0	1.0	1.0	-1	
15726	15726	0.0	1.0	1.0	1.0	-1	
17664	17664	0.0	1.0	1.0	1.0	-1	
17935	17935	0.0	1.0	1.0	1.0	-1	
18063	18063	0.0	1.0	1.0	1.0	-1	
17472	17472	0.0	1.0	1.0	1.0	-1	
18334	18334	0.0	1.0	1.0	1.0	-1	
18023	18023	0.0	1.0	1.0	1.0	-1	
16098	16098	0.0	1.0	1.0	1.0	-1	
9372	9372	0.0	1.0	1.0	1.0	-1	
9134	9134	0.0	1.0	1.0	1.0	-1	
6155	6155	0.0	1.0	1.0	1.0	-1	
5373	5373	0.0	1.0	1.0	1.0	-1	
5217	5217	0.0	1.0	1.0	1.0	-1	
10435	10435	0.0	1.0	1.0	1.0	-1	
4317	4317	0.0	1.0	1.0	1.0	-1	
3734	3734	0.0	1.0	1.0	1.0	-1	
6244	6244	0.0	1.0	1.0	1.0	-1	
5486	5486	0.0	1.0	1.0	1.0	-1	
14511	14511	0.0	1.0	1.0	1.0	-1	
14090	14090	0.0	1.0	1.0	1.0	-1	
13783	13783	0.0	1.0	1.0	1.0	-1	
8421	8421	0.0	1.0	1.0	1.0	-1	
14047	14047	0.0	1.0	1.0	1.0	-1	
14428	14428	0.0	1.0	1.0	1.0	-1	
14950	14950	0.0	1.0	1.0	1.0	-1	
14755	14755	0.0	1.0	1.0	1.0	-1	
5825	5825	0.0	1.0	1.0	1.0	-1	
5640	5640	0.0	1.0	1.0	1.0	-1	
5123	5123	0.0	1.0	1.0	1.0	-1	
4937	4937	0.0	1.0	1.0	1.0	-1	
3587	3587	0.0	1.0	1.0	1.0	-1	
3843	3843	0.0	1.0	1.0	1.0	-1	
4950	4950	0.0	1.0	1.0	1.0	-1	
12374	12374	0.0	1.0	1.0	1.0	-1	
4852	4852	0.0	1.0	1.0	1.0	-1	
7258	7258	0.0	1.0	1.0	1.0	-1	
4396	4396	0.0	1.0	1.0	1.0	-1	
5410	5410	0.0	1.0	1.0	1.0	-1	
5291	5291	0.0	1.0	1.0	1.0	-1	
8797	8797	0.0	1.0	1.0	1.0	-1	
12969	12969	0.0	1.0	1.0	1.0	-1	
5592	5592	0.0	1.0	1.0	1.0	-1	
5553	5553	0.0	1.0	1.0	1.0	-1	
5522	5522	0.0	1.0	1.0	1.0	-1	
13757	13757	0.0	1.0	1.0	1.0	-1	
14927	14927	0.0	1.0	1.0	1.0	-1	
6150	6150	0.0	1.0	1.0	1.0	-1	
15412	15412	0.0	1.0	1.0	1.0	-1	
17230	17230	0.0	1.0	1.0	1.0	-1	
16383	16383	0.0	1.0	1.0	1.0	-1	
15926	15926	0.0	1.0	1.0	1.0	-1	
16196	16196	0.0	1.0	1.0	1.0	-1	
16577	16577	0.0	1.0	1.0	1.0	-1	
12774	12774	0.0	1.0	1.0	1.0	-1	
6004	6004	0.0	1.0	1.0	1.0	-1	
5700	5700	0.0	1.0	1.0	1.0	-1	
16025	16025	0.0	1.0	1.0	1.0	-1	
5935	5935	0.0	1.0	1.0	1.0	-1	
5297	5297	0.0	1.0	1.0	1.0	-1	
6035	6035	0.0	1.0	1.0	1.0	-1	
4990	4990	0.0	1.0	1.0	1.0	-1	
3838	3838	0.0	1.0	1.0	1.0	-1	
4992	4992	0.0	1.0	1.0	1.0	-1	
5286	5286	0.0	1.0	1.0	1.0	-1	
14688	14688	0.0	1.0	1.0	1.0	-1	
14973	14973	0.0	1.0	1.0	1.0	-1	
14962	14962	0.0	1.0	1.0	1.0	-1	
15288	15288	0.0	1.0	1.0	1.0	-1	
5737	5737	0.0	1.0	1.0	1.0	-1	
5187	5187	0.0	1.0	1.0	1.0	-1	
9803	9803	0.0	1.0	1.0	1.0	-1	
14441	14441	0.0	1.0	1.0	1.0	-1	
12859	12859	0.0	1.0	1.0	1.0	-1	
5945	5945	0.0	1.0	1.0	1.0	-1	
5941	5941	0.0	1.0	1.0	1.0	-1	
5986	5986	0.0	1.0	1.0	1.0	-1	
6021	6021	0.0	1.0	1.0	1.0	-1	
15043	15043	0.0	1.0	1.0	1.0	-1	
7292	7292	0.0	1.0	1.0	1.0	-1	
5668	5668	0.0	1.0	1.0	1.0	-1	
1002	1002	0.0	1.0	1.0	1.0	-1	
8646	8646	0.0	1.0	1.0	1.0	-1	
6569	6569	0.0	1.0	1.0	1.0	-1	
14709	14709	0.0	1.0	1.0	1.0	-1	
6091	6091	0.0	1.0	1.0	1.0	-1	
4430	4430	0.0	1.0	1.0	1.0	-1	
6385	6385	0.0	1.0	1.0	1.0	-1	
6489	6489	0.0	1.0	1.0	1.0	-1	
5093	5093	0.0	1.0	1.0	1.0	-1	
9081	9081	0.0	1.0	1.0	1.0	-1	
5703	5703	0.0	1.0	1.0	1.0	-1	
4942	4942	0.0	1.0	1.0	1.0	-1	
5406	5406	0.0	1.0	1.0	1.0	-1	
6928	6928	0.0	1.0	1.0	1.0	-1	
1905	1905	0.0	1.0	1.0	1.0	-1	
14876	14876	0.0	1.0	1.0	1.0	-1	
16442	16442	0.0	1.0	1.0	1.0	-1	
16850	16850	0.0	1.0	1.0	1.0	-1	
6649	6649	0.0	1.0	1.0	1.0	-1	
12849	12849	0.0	1.0	1.0	1.0	-1	
13069	13069	0.0	1.0	1.0	1.0	-1	
12533	12533	0.0	1.0	1.0	1.0	-1	
5611	5611	0.0	1.0	1.0	1.0	-1	
6141	6141	0.0	1.0	1.0	1.0	-1	
6533	6533	0.0	1.0	1.0	1.0	-1	
5771	5771	0.0	1.0	1.0	1.0	-1	
5650	5650	0.0	1.0	1.0	1.0	-1	
1598	1598	0.0	1.0	1.0	1.0	-1	
1995	1995	0.0	1.0	1.0	1.0	-1	
13763	13763	0.0	1.0	1.0	1.0	-1	
6534	6534	0.0	1.0	1.0	1.0	-1	
5242	5242	0.0	1.0	1.0	1.0	-1	
5534	5534	0.0	1.0	1.0	1.0	-1	
8377	8377	0.0	1.0	1.0	1.0	-1	
14827	14827	0.0	1.0	1.0	1.0	-1	
4681	4681	0.0	1.0	1.0	1.0	-1	
4759	4759	0.0	1.0	1.0	1.0	-1	
12636	12636	0.0	1.0	1.0	1.0	-1	
12345	12345	0.0	1.0	1.0	1.0	-1	
9655	9655	0.0	1.0	1.0	1.0	-1	
9965	9965	0.0	1.0	1.0	1.0	-1	
6428	6428	0.0	1.0	1.0	1.0	-1	
15039	15039	0.0	1.0	1.0	1.0	-1	
8376	8376	0.0	1.0	1.0	1.0	-1	
10752	10752	0.0	1.0	1.0	1.0	-1	
10535	10535	0.0	1.0	1.0	1.0	-1	
13637	13637	0.0	1.0	1.0	1.0	-1	
3811	3811	0.0	1.0	1.0	1.0	-1	
954	954	0.0	1.0	1.0	1.0	-1	
5340	5340	0.0	1.0	1.0	1.0	-1	
11760	11760	0.0	1.0	1.0	1.0	-1	
11598	11598	0.0	1.0	1.0	1.0	-1	
14730	14730	0.0	1.0	1.0	1.0	-1	
15046	15046	0.0	1.0	1.0	1.0	-1	
10993	10993	0.0	1.0	1.0	1.0	-1	
15129	15129	0.0	1.0	1.0	1.0	-1	
1949	1949	0.0	1.0	1.0	1.0	-1	
2162	2162	0.0	1.0	1.0	1.0	-1	
4723	4723	0.0	1.0	1.0	1.0	-1	
11915	11915	0.0	1.0	1.0	1.0	-1	
11474	11474	0.0	1.0	1.0	1.0	-1	
7282	7282	0.0	1.0	1.0	1.0	-1	
13352	13352	0.0	1.0	1.0	1.0	-1	
13112	13112	0.0	1.0	1.0	1.0	-1	
13642	13642	0.0	1.0	1.0	1.0	-1	
12909	12909	0.0	1.0	1.0	1.0	-1	
8842	8842	0.0	1.0	1.0	1.0	-1	
9009	9009	0.0	1.0	1.0	1.0	-1	
11444	11444	0.0	1.0	1.0	1.0	-1	
15041	15041	0.0	1.0	1.0	1.0	-1	
15189	15189	0.0	1.0	1.0	1.0	-1	
5530	5530	0.0	1.0	1.0	1.0	-1	
4706	4706	0.0	1.0	1.0	1.0	-1	
5407	5407	0.0	1.0	1.0	1.0	-1	
5693	5693	0.0	1.0	1.0	1.0	-1	
16585	16585	0.0	1.0	1.0	1.0	-1	
16946	16946	0.0	1.0	1.0	1.0	-1	
15534	15534	0.0	1.0	1.0	1.0	-1	
14601	14601	0.0	1.0	1.0	1.0	-1	
14847	14847	0.0	1.0	1.0	1.0	-1	
15089	15089	0.0	1.0	1.0	1.0	-1	
15928	15928	0.0	1.0	1.0	1.0	-1	
15395	15395	0.0	1.0	1.0	1.0	-1	
16407	16407	0.0	1.0	1.0	1.0	-1	
17105	17105	0.0	1.0	1.0	1.0	-1	
17466	17466	0.0	1.0	1.0	1.0	-1	
5057	5057	0.0	1.0	1.0	1.0	-1	
6263	6263	0.0	1.0	1.0	1.0	-1	
6079	6079	0.0	1.0	1.0	1.0	-1	
5159	5159	0.0	1.0	1.0	1.0	-1	
5059	5059	0.0	1.0	1.0	1.0	-1	
