row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,4_Sel_WT4_ex10.mzML Peak area,1_Sel_WT1_ex10.mzML Peak area,2_Sel_WT2_ex10.mzML Peak area,3_Sel_WT3_ex10.mzML Peak area,6_Sel_delta1_ex10.mzML Peak area,7_Sel_delta2_ex10.mzML Peak area,8_Sel_delta3_ex10.mzML Peak area,11_Sel_WT1_stat10.mzML Peak area,12_Sel_WT2_stat10.mzML Peak area,5_Sel_WT5_ex10.mzML Peak area,10_Sel_delta5_ex10.mzML Peak area,14_Sel_WT4_stat10.mzML Peak area,9_Sel_delta4_ex10.mzML Peak area,13_Sel_WT3_stat10.mzML Peak area,Medium_Blank10.mzML Peak area,16_Sel_delta1_stat10.mzML Peak area,15_Sel_WT5_stat10.mzML Peak area,18_Sel_delta3_stat10.mzML Peak area,19_Sel_delta4_stat10.mzML Peak area,20_Sel_delta5_stat10.mzML Peak area,17_Sel_delta2_stat10.mzML Peak area,Unnamed: 34
5918,710.419361,3.2954402,,,,,,,,,,,0,0,0,0,0,0,0,0,0,25600.113,0,0,0,0,0,0,0,0,0,0,0,
14859,710.4948831,10.298664,,,,,,,,,,,0,0,0,0,21904.672,0,44755.44,34444.492,8105.7983,8871.952,23430.453,12204.832,7509.437,1565.0364,11283.855,8271.258,21822.098,20905.8,12944.336,14190.012,15232.307,
14194,710.4953101,10.166712,,,,,,,,,,,0,0,0,0,78956.25,7167.9043,45036.215,46972.715,10651.394,9693.941,165242.62,13323.102,33829.562,3920.3174,40940.61,114301.94,19266.316,59735.71,115459.055,13744.946,119079.7,
14027,710.4958838,10.047444,,,,,,,,,,,0,0,0,0,65173.06,5558.4795,7051.184,51957.77,7589.71,4730.069,27515.162,14933.571,19793.908,3947.9219,41447.098,22984.799,13388.523,73979.06,31901.549,57276.855,30930.414,
18423,710.4966021,13.56202,,,,,,,,,,,3288.7852,0,0,0,0,13916.389,14906.185,11822.893,9282.673,9452.075,19112.96,10200.254,8167.417,3115.6611,9274.591,22301.322,14984.123,27237.64,22493.633,18805.588,24840.453,
12702,710.4961505,9.563767,,,,,,,,,,,0,984.1942,0,0,17610.44,1155.2175,18575.197,17626.361,7597.2305,0,18506.234,917.515,9885.625,720.4348,46804.06,9840.512,1512.3789,27004.543,22206.83,59265.78,60574.605,
13578,710.4961829,9.926642,,,,,,,,,,,0,1037.6743,0,0,57176.066,0,70986.7,19747.25,22528.377,2600.9646,23217.895,5927.423,11444.333,2496.7993,12055.483,96896.32,13795.699,87759.25,128901.96,19665.865,136582.05,
13184,710.4964096,9.705296,,,,,,,,,,,0,754.4662,0,0,12829.837,0,9599.138,45016.266,21084.143,0,32772.242,1177.5359,6749.1943,1409.3258,111466.14,48343.73,3684.8489,68852.43,66385.98,43167.805,26160.52,
4530,711.8650362,1.800555,,,,,,,,,,,101828.414,21297.674,51342.395,146060.94,40890.473,33047.594,64501.33,0,0,84726.98,32673.037,0,45217.15,0,0,0,0,0,0,0,0,
4580,711.8650538,1.8696721,,,,,,,,,,,40782.934,7369.841,12834.404,39447.695,14876.627,9704.38,27683.965,0,0,24881.809,19157.08,0,35554.08,0,0,0,0,0,0,0,0,
4312,712.3653243,1.8018748,,,,,,,,,,,54590.527,5993.86,16325.3955,37245.18,27381.258,30174.215,28394.822,0,0,39807.01,10445.718,0,21935.104,0,0,0,0,0,0,0,0,
5655,712.4337784,3.0109546,,,,,,,,,,,0,0,0,0,0,0,0,0,0,57174.28,0,0,0,0,0,0,0,0,0,0,0,
5264,712.4338549,2.6292572,,,,,,,,,,,0,0,0,0,0,0,0,0,0,69769.695,0,0,0,0,0,0,0,0,0,0,0,
14809,712.4927809,10.290444,,,,,,,,,,,4197.039,10136.084,18585.922,3503.903,2597.752,148322.64,37873.934,4363.8467,3412.6323,1490.4106,5166.603,932.84827,38150.875,3668.7366,4166.03,1721.2266,1911.4772,1752.1481,786.109,1657.7971,1250.3606,
18369,712.4928948,13.560138,,,,,,,,,,,0,5817.5884,0,0,3429.215,26049.273,10977.09,2463.7537,2551.6477,995.83673,0,0,3935.8667,0,5767.2725,0,1308.2008,0,0,0,0,
6709,712.6742291,4.66963,,,,185,,,,,,,534.02264,101729.22,77846.31,37739.977,0,5417.949,5715.1846,0,0,39523.5,0,0,3161.9116,0,0,0,0,0,0,0,0,
6427,712.8343315,4.1322193,,,,,,,,,,,39801.934,513.1704,9423.087,3528.0444,674.7536,0,0,0,0,920.76526,0,0,0,0,0,0,0,0,0,0,0,
6706,713.0084591,4.6847634,,,,185,,,,,,,392.99927,124616.516,96354.836,42720.734,0,10900.76,8577.837,0,0,79605.33,0,0,7122.539,0,0,0,0,0,0,0,0,
6240,713.2773,3.8809433,,,,,,,,,,,0,0,8214.952,1239.2953,15841.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6108,713.8549086,3.535105,,,,,,,,,,,9421.056,0,1498.7242,26264.74,0,372.3782,4968.9395,0,0,1570.0051,0,0,266.22742,0,0,0,0,0,0,0,0,
14218,714.5069049,10.116463,,,,,,,,,,,3293.7905,5733.337,11843.499,6990.606,4289.51,4154.8706,31261.78,10968.447,2027.0286,2373.4978,49734.727,1498.4712,33939.242,2562.661,9076.5625,5252.2197,1542.7919,1058.4839,2477.701,1506.0466,1634.0935,
13685,714.5057347,9.921888,,,,,,,,,,,3244.3804,8509.71,3151.1492,3098.857,5342.082,6919.838,126812.6,2435.9573,3772.528,2025.8973,11213.33,1916.5422,74833,1516.0363,14389.485,1692.0193,1305.4553,2096.4646,0,1121.3744,1087.447,
14525,714.5065041,10.209686,,,,,,,,,,,8950.199,5746.3716,17155.605,1504.8042,5421.532,2151.8765,169140.78,11713.943,3326.9941,1901.237,7362.3193,1498.4712,10865.242,1894.8704,6911.6367,5252.2197,2859.6638,1906.0869,1930.3988,1506.0466,3205.0508,
13946,714.5063676,10.015022,,,,,,,,,,,3244.3804,9231.483,11202.149,9249.803,6161.4893,6919.838,60962.562,3479.2612,1431.1359,2373.4978,32339.357,5689.1978,174401.98,1516.0363,24364.049,2156.8003,3680.317,1058.4839,1089.0425,2490.5425,1634.0935,
9556,714.7237692,6.932409,,,,,,,,,,,44959.758,3510.8628,35984.63,6463.1943,11317.836,1906.5997,587.5254,0,229.95734,28082.213,466.76172,370.21265,1491.7036,0,0,1146.3606,1481.7715,0,2186.7036,233.9568,480.0968,
5431,714.8550895,2.7996376,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21656.705,
5590,714.8551813,2.977424,,,,,,,,,,,0,1076.0323,0,14361.108,1768.603,971.89246,1375.7197,15249.605,15496.416,0,0,9874.5205,2069.7754,9541.949,0,21660.783,17167.854,3973.3005,25194.357,19214.979,11886.516,
5782,714.8551714,3.0732055,,,,,,,,,,,0,0,0,10190.717,0,653.87067,5301.7144,2739.209,4572.6997,838.9228,0,10821.956,1414.3744,10849.56,0,15492.708,25660.488,3806.5632,20736.95,12353.347,7413.9795,
5860,715.0151712,3.2395494,,,,,,,,,,,0,910.8356,17901.158,4158.65,18447.238,0,2078.2092,0,0,11281.567,0,0,479.98135,0,0,0,0,0,0,0,0,
9480,715.0572653,6.933974,,,,,,,,,,,85890.88,6074.696,68333.93,7910.6465,18672.596,885.3912,2999.2341,1380.7816,382.86987,28393.738,716.8015,2581.0808,595.79175,365.56766,0,2382.0513,1719.0747,0,2638.88,336.92688,428.674,
7329,715.5686022,5.223163,,,,,,,,,,,708.5496,0,791.62366,3682.7722,0,320.85663,0,0,421.80426,1643.2015,0,1006.9471,0,417.7038,0,4613.5166,2271.6394,4622.8643,8856.255,1207.3369,20360.85,
7326,715.7691013,5.2198424,,,,,,,,,,,2800.6177,1689.2467,7805.8594,15174.863,2283.0928,1209.8022,480.5146,871.27844,2925.9312,3778.706,0,2764.8196,208.42253,2151.5332,0,34490.137,22163.973,17094.863,24333.67,8386.485,30938.092,
7321,715.9693841,5.2158227,,,,,,,,,,,3506.7559,3230.2983,7365.758,18075.736,3102.769,1528.7742,3245.6604,343.54626,2533.5537,2360.838,0,6699.893,2371.086,4188.3857,0,24656.201,15052.138,20543.535,28516.447,15844.515,41193.2,
5808,716.360025,3.1842825,,,,,,,,,,,48656.652,72895.68,102122.42,65611.45,27559.287,17186.574,26679.457,266.79993,0,27896.312,0,0,17211.709,0,0,422.08832,876.0719,0,2009.5967,0,0,
15638,716.5303746,10.791185,,,,76,,,,,,,84868.01,500455.84,360670.3,312254.72,32703.61,282878.22,121890.79,246829.42,323318.6,124133.875,44363.67,278036.47,144427.12,174888.78,0,154233.77,258090.77,119219.17,279086.72,299574.4,299692.72,
15389,716.5304755,10.750054,,,,,,,,,,,31012.09,1315.3594,46454.848,77165.95,16072.145,120091.21,86910.14,68948.45,239796.34,10890.734,23022.309,98679.72,106644.375,137812.55,0,97629.73,36487.465,36078.4,112981.89,86869.74,196036.52,
13864,716.5552176,9.862338,,,,41,,,,,,,20349.453,76188.64,36569.387,63701.867,4073.3125,5238.9453,11409.613,3308.1907,16144.072,239605.69,0,35658.855,7052.668,21648.54,69413.92,18938.121,15303.598,28519.725,24506.03,13210.529,18923.607,
6048,717.3885443,3.4448376,,,,,,,,,,,1078.9707,3211.6226,6962.4023,30602.479,1814.4756,2815.5298,2527.1514,585.23456,0,2556.1602,0,0,1130.6724,0,0,0,0,0,0,0,0,
6081,717.8463915,3.560498,,,,,,,,,,,29068.713,42939.43,92304.695,58789.63,48279.24,22018.328,14196.88,0,2599.1394,33552,2602.6494,3682.0493,1321.7218,6130.8457,0,13451.772,6158.0854,3315.5366,18640.799,6915.2466,15260.956,
6319,718.375906,3.8522415,,,,157,,,,,,,12256.709,449798.1,457207.34,1416656.2,188874.67,320379.22,367595.56,181665.89,183824.42,164726.34,183216.64,266566,318664.84,235928.55,0,213158.3,118060.53,174107.17,211741.03,461811.84,218045.77,
6378,718.3760414,3.9524548,,,,182,,,,,,,11933.823,228287.95,216315.17,639502.44,214503.73,342914.72,352582.75,132849.86,126551.13,173640.97,155428.3,156725.64,300676.47,139395.14,0,110825.625,154554.19,144326.97,89739.13,198669.81,144460.48,
15426,718.5430477,10.760224,,,,,,,,,,,475.69498,8089.8643,2221.641,6954.4893,0,13731.727,4591.759,14661.597,29486.418,2894.0308,830.74756,28338.492,3344.342,7182.7266,0,9515.856,8573.656,6409.9663,11357.243,11269.789,16442.354,
15798,718.5459021,11.038756,,,,76,,,,,,,353431.53,388418.84,491503.94,433166.4,233796.92,831606.5,655210.4,292512.4,396712.97,409335.22,258022.27,451406.7,652790.2,251660.75,0,250356.77,204864.1,247517.94,525202.1,502610.1,434143.97,
15979,718.5459378,11.164877,,,,76,119,[M+NH4]+,,2,15963;15979,700.5123,542371.7,1633653.1,1013004.25,837378.4,329949.97,1399393,342560.3,406642.22,663022,339054.06,428474.53,424197.66,913001.9,441489.28,0,286359.78,292220.53,143640.48,192285,311047.78,279217.53,
16152,718.5459516,11.217216,,,,,,,,,,,110040.21,198989.84,242990.02,478370.8,30307.12,93135.87,167219.6,50649.695,54181.414,39646.945,85402.34,33976.44,69004.42,43220.56,0,63659.867,36958.438,48959.79,140703.97,170330.52,59516.027,
5098,718.6657871,2.48905,,,,,,,,,,,127909.836,22347.79,58806.586,48151.13,27999.107,5973.7607,6890.8687,0,1461.0804,26264.48,741.80676,583.9518,7138.497,839.80817,0,11950.57,0,817.4275,3757.1382,4535.5347,0,
5160,718.9976207,2.5378895,,,,,,,,,,,153050.08,27436.307,75618.1,68194.17,63477.637,21953.725,33579.41,434.00958,7983.6387,75715.16,410.73816,12015.426,4100.744,8706.234,0,38363.523,644.8446,1019.67,11207.896,1425.7822,14957.674,
7081,719.325925,4.9674783,,,,,,,,,,,0,2463.5132,1160.8513,23202.064,10474.654,1560.9133,24435.988,0,0,0,0,0,12470.507,0,0,0,0,0,0,0,0,
6876,719.3261964,4.8027334,,,,40,54,[2M+Na]+,,2,6876;6851,348.1687,0,3259.88,6826.8516,33439.066,32428.137,11928.113,61728.734,278.09158,2390.9106,989.143,0,0,34313.855,0,0,0,0,0,0,6214.46,0,
6996,719.3263351,4.92565,,,,92,,,,,,,0,11065.761,5129.89,34773.887,12451.205,2209.2546,30440.877,0,0,0,0,0,11667.585,0,0,0,0,0,0,0,0,
9143,720.47281,6.7108307,,,,,,,,,,,0,0,0,0,0,0,0,0,0,38589.312,0,0,0,0,0,0,0,0,0,0,0,
16275,720.5606679,11.43499,,,,,,,,,,,0,3978.7878,1451.7703,5119.4385,0,2778.121,3304.539,20990.787,19596.678,597.0616,3719.078,29555.771,2764.8357,1836.7092,0,2583.0947,9033.942,5097.489,28279.104,42453.984,17653.934,
16545,720.5606282,11.6144705,,,,,,,,,,,1327.9121,8049.573,4726.0527,7043.0195,546.34045,22813.846,3159.9585,18607.838,32546.367,725.9934,2078.8074,16866.238,4666.1226,2155.9417,0,5485.7944,6985.202,828.16675,4697.744,6217.8135,17296.81,
6630,720.8624274,4.406535,,,,,,,,,,,11711.38,8552.492,34699.96,46719.13,58797.617,14401.736,26927.197,0,0,51794.36,4770.1963,0,23815.998,0,0,0,2116.065,0,6398.4414,0,2559.8276,
4084,721.1902727,1.7041622,,,,17,,,,,,,12726.5625,35397.78,38255.426,23255.06,6967.529,31552.607,45681.49,17946.514,42846.78,11945.191,5134.5957,27564.361,18371.797,4920.749,0,37593.06,10386.274,12272.073,71166.19,4393.618,1262.2732,
3895,721.1905109,1.6443539,,,,,,,,,,,2355.454,7246.503,1857.4363,14859.496,10068.414,10002.284,9686.151,5867.1797,24384.977,0,5134.5957,2494.759,20764.162,4243.327,0,14197.739,5071.138,16996.488,31506.154,4393.618,1262.2732,
4552,721.1901035,1.8426955,,,,,,,,,,,6982.781,13810.537,10523.248,4290.877,9681.95,6027.6455,4364.9473,13597.07,14527.502,5409.9507,3823.7751,18912.033,6460.95,32469.012,0,2235.5999,18761.092,33436.664,2353.6052,3233.189,3526.722,
15642,721.4869195,10.856206,,,,76,,,,,,,35891.02,139691.06,100614.32,100529.23,46945.12,76049.625,104862.11,67796.91,66961.22,95793.805,23242.713,46524.465,45715.22,49303.656,0,15228.391,42215.35,1258.1382,7951.36,50480.926,32542.959,
15504,721.4867854,10.76708,,,,76,,,,,,,24981.822,9017.553,23071.23,29572.91,28998.973,100336.98,60174.445,37412.87,43121.195,42361.35,11242.316,43764.113,46445.44,38137.617,0,18431.578,38805.062,8902.719,21682.375,26459.834,40036.72,
12677,721.5009796,9.477908,,,,,,,,,,,25372.016,73103.12,22376.361,15216.171,0,0,26272.484,68505.39,114465.8,1634.544,84960.36,43024.773,94134.664,100416.79,85961.57,116805.46,64892.184,97004.42,83270.23,61365.164,107587.21,
14612,721.5008152,10.144636,,,,,,,,,,,134437.52,228939.88,325880.7,127614.83,3312.3127,26613.04,651101.44,236358.7,224634.25,3982.9592,419876.6,214135.16,1124693.4,1347204.4,309956.34,114624.39,284688.22,1016085.56,350101.44,47494.094,1238114.4,
11825,721.5012688,9.046402,,,,,,,,,,,2025.6001,8247.277,8079.7285,6939.93,0,0,0,7843.385,28637.26,0,12061.632,18448.148,5385.938,10465.767,19995.096,7514.2163,15237.859,6520.7646,15447.241,19068.064,2739.204,
12884,721.5010636,9.577969,,,,,,,,,,,33390.707,96446.81,85562.04,19846.293,576.3116,769.7085,29983.396,50118.668,155205.11,1634.544,155177.3,141313.52,77062.91,153281.38,116982.89,60802.324,131263.58,91451.11,111657.07,158747.05,99091.6,
12414,721.5009808,9.307457,,,,,,,,,,,2455.1355,14710.903,24288.729,9804.62,0,390.8026,5392.856,85010.11,65683.02,0,47858.727,45258.484,21532.748,54424.996,29948.584,26389.268,53045.91,33793.875,47571.61,68678.86,22652.6,
18427,721.5010867,13.563906,,,,1,,,,,,,14487.541,74978.78,69032.445,36519.664,3408.1543,20753.498,63637.832,81832.805,82139.164,2489.2422,100371.65,61667.344,82432.09,99204.13,70729.555,61621.83,51428.48,94711.24,100683.65,99972.45,61373.973,
14066,721.5010629,10.052725,,,,,,,,,,,354431.44,508151.62,1229745.8,918392.25,1774.783,22569.943,207336.6,1328934.1,1324074.4,109975.82,1781730.6,1387756.2,394502.75,420345.22,1358653.5,700939.9,955469.5,288661.9,1635876.2,1201781.1,279308.25,
17415,721.5029591,12.343472,,,,,,,,,,,0,0,558.12317,0,580.0582,848.24554,13727.61,0,884.8013,1614.6892,4758.6855,774.9214,2537.309,1086.7744,2357.2656,3574.8093,0,1116.4719,575.13416,1410.9858,0,
6201,721.7286295,3.8001313,,,,,,,,,,,6716.1313,26706.662,50072.582,34837.49,11873.296,2958.24,5559.422,0,0,20160.979,231.26979,0,1497.7715,0,0,0,0,0,0,0,0,
6227,722.062594,3.8003514,,,,,,,,,,,7932.2935,30476.498,61310.49,29533.182,12212.909,1581.3333,7338.209,0,0,32808.85,261.08234,0,3209.6016,0,0,0,0,0,0,0,0,
15400,723.142021,10.687529,,,,,,,,,,,0,0,0,0,923.47266,2730.8467,1292.2188,0,0,746296.75,212.5816,0,0,0,0,0,0,0,0,0,0,
15821,723.5015222,11.029257,,,,76,,,,,,,115406.25,98497,135237.45,108461.25,178016.94,199737.52,201895.77,41160.73,50432.82,178312.1,112626.64,36847.594,119190,41516.16,0,23952.17,26121.645,40378.953,39844.594,39184.22,18832.29,
15963,723.501747,11.156645,,,,76,119,[M+Na]+,,2,15963;15979,700.5123,147416.28,271336.9,216306.69,147653.42,213235.58,280461.28,96308.1,43330.945,14950.044,157713.1,179316.89,25903.197,114842.51,54747.227,0,41066.992,30124.861,34527.004,37137.535,26261.318,15469.97,
6824,725.072106,4.7571774,,,,,,,,,,,0,0,24329.152,13863.577,24186.725,5198.293,7673.3955,0,0,15558.346,1426.5917,0,9371.272,0,0,0,0,0,0,0,0,
14803,725.1221077,10.326369,,,,,,,,,,,0,0,0,0,0,0,0,0,0,64669.38,0,0,0,0,0,0,0,0,0,0,0,
5348,725.3367861,2.7314944,,,,,,,,,,,0,55373.555,22651.025,0,946.8963,0,0,0,0,12508.537,0,0,0,0,0,0,0,0,0,0,0,
6748,725.4076897,4.756053,,,,,,,,,,,1001.7175,602.1053,25728.535,13539.47,30260.73,6186.833,12651.264,0,0,38569.684,2020.7538,0,7572.667,0,0,0,0,0,0,0,0,
5601,726.451062,2.9564598,,,,,,,,,,,0,0,0,0,0,0,0,0,0,61925.19,0,0,0,0,0,0,0,0,0,0,0,
6143,727.1113401,3.6507475,,,,,,,,,,,0,0,0,0,0,0,0,17447.37,2835.0356,0,0,1199.2751,0,2788.6326,0,358.3627,305.42242,0,265.58243,945.3557,0,
4038,727.1996425,1.660415,,,,,,,,,,,0,0,0,0,0,710.599,0,0,0,0,0,0,576.2532,0,0,0,0,1967.6892,656.45953,0,22991.164,
15238,727.5349761,10.597929,,,,,,,,,,,0,0,0,0,0,0,0,2666.918,4591.3184,0,0,2996.3203,0,828.56384,0,1233.1029,19336.703,0,3104.1045,3856.0178,4698.483,
5511,728.8924912,2.808992,,,,,,,,,,,16249.959,58852.016,60349.07,70959.61,15621.417,25581.902,18894.648,320.44055,2374.9365,27467.77,881.0921,422.382,15333.259,447.8839,0,0,0,3594.972,0,31707.078,0,
6028,728.9241945,3.3841786,,,,,,,,,,,4234.497,28180.082,9933.747,10073.507,0,2289.9358,3163.8792,0,0,4099.2144,0,0,0,0,0,0,0,0,0,0,0,
10071,729.2949688,7.3114223,,,,,,,,,,,0,0,0,0,0,0,0,0,0,22670.805,0,0,0,0,0,0,0,0,0,0,0,
6262,729.364994,3.8559804,,,,,,,,,,,0,4789.406,5413.6226,59337.96,1983.9873,4972.1,10288.217,2101.698,1228.678,2418.295,4939.875,2790.8718,14649.544,3567.2146,0,1194.3741,5231.182,5242.6396,2592.6104,20078.875,2802.782,
15367,730.2445452,10.668021,,,,204,,,,,,,965.33746,3476.537,3162.0945,997.955,607.3806,3922.9229,2179.3025,571.46704,962.1063,262734.25,3697.709,0,1615.7283,2498.73,15422.0205,2420.0105,889.51196,2933.835,691.18964,724.68506,0,
2497,730.3619998,0.8889689,,,,,,,,,,,11751.409,29632.918,7834.766,37146.758,22313.143,7979.264,5687.4478,123661.11,237873.44,36994.637,0,25250.957,2152.1497,231772.88,0,23467.812,92053.516,6217.5303,11849.716,118222.93,0,
15285,730.545641,10.623175,,,,,,,,,,,2518.2566,477.863,1625.9637,15197.8955,0,0,0,33083.223,14471.216,0,0,25511.854,0,6187.6855,0,0,7509.246,0,0,0,1498.6125,
15646,730.5455334,10.896959,,,,,,,,,,,321.1461,5108.419,501.11862,1501.8568,0,3195.783,562.3009,19532.574,21460.648,0,0,2665.6118,404.2219,990.24347,0,3021.2634,6322.0884,0,5579.6357,14725.279,8883.247,
15109,730.5457166,10.543812,,,,,,,,,,,2518.2566,477.863,1347.7036,2690.5315,0,0,0,6708.0483,26120.48,0,0,17898.4,0,4448.651,0,0,16512.615,0,0,2779.4336,6560.6953,
6454,731.9545508,4.1477346,,,,,,,,,,,0,7851.836,34671.883,518.981,1865.2021,0,914.3855,0,0,11332.057,0,0,396.7198,0,0,0,0,0,0,0,0,
12536,732.546758,9.378041,,,,,,,,,,,11300.822,15307.36,5830.9224,12988.715,8263.122,4905.2773,9635.829,7472.412,10223.029,132718.4,12656.19,5108.291,7559.681,5992.412,16885.568,17590.77,12813.792,13080.345,16354.55,11272.053,4165.9697,
12805,732.5467006,9.448885,,,,,,,,,,,15280.571,40630.707,10295.158,43927.477,12188.403,8002.441,7640.482,9407.971,10223.029,184319.36,2600.2778,13367.574,17553.81,5992.412,41492.996,18872.033,12813.792,5496.199,12894.066,11075.348,2656.4558,
15970,732.5609017,11.220805,,,,,,,,,,,7651.7827,45389.082,20474.904,45738.223,4722.389,58264.9,43875.7,33854.61,24972.01,4870.998,4119.9985,14696.883,31538.19,3384.7402,0,1480.1831,4255.707,1287.1512,18698.168,52564.51,12299.302,
16132,732.5606758,11.350125,,,,76,,,,,,,17429.008,82835.7,45590.156,35728.605,4722.389,62336.83,26314.875,18610.395,30046.72,5577.4287,1500.9298,22623.549,19441.31,4394.0034,0,1210.8875,16960.236,0,3312.086,2835.212,7465.7373,
5363,732.8457839,2.6656334,,,,,,,,,,,5087.8057,251174.83,173318.8,271161.22,104573.234,100591.56,168511.56,29587.707,25895.715,229565.06,33817.727,60287.977,135630.88,51314.168,0,3483.0537,8690.124,4453.4146,0,35446.01,10533.391,
5253,732.8458847,2.619351,,,,210,,,,,,,9692.173,271339.72,199131.61,322951.3,49465.98,85341.234,111411.69,25172.557,28879.516,275995.4,36367.164,47883.83,99458.914,30352.377,0,12361.449,18486.244,24035.127,7926.338,76758.914,25180.166,
6032,733.4064356,3.4093993,,,,,,,,,,,1483.5144,70030.7,57407.8,57294.723,7302.0635,45505.344,9226.211,10131.341,9296.2295,23873.154,0,13422.9,15265.682,6763.4883,0,13511.794,37540.68,3246.018,3896.1326,18226.5,14771.05,
6296,733.6326507,3.8973877,,,,,,,,,,,44014.973,25680.55,27596.012,77386.53,41350.824,16687.465,23278.828,0,4570.0083,71037.55,2738.394,4024.845,23042.723,525.7474,0,25278.271,563.41425,6928.4595,9947.2705,31257.162,349.63086,
5548,733.8554745,2.8914802,,,,,,,,,,,19795.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6306,733.8834284,3.8963523,,,,,,,,,,,78451.74,58628.38,65877.35,130787.516,33821.145,30757.678,73993.14,364.36792,32978.676,101227.63,19537.582,9324.26,34353.656,3176.7808,0,42515.41,3797.8694,17811.414,22476.533,47701.47,5773.204,
6295,734.1339745,3.8913417,,,,,,,,,,,57748.06,44299.39,31576.887,97344.9,58616.746,52026.34,59926.004,0,4644.192,84463.13,16784.553,5062.4243,24067.36,1339.2094,0,52962.324,1456.2941,11468.876,14311.7295,38070.832,792.9199,
15446,734.541041,10.6538925,,,,76,,,,,,,688.9846,40295.98,5741.7617,23962.16,0,28019.477,5639.556,32919.96,31813.88,1162.0369,0,25109.424,1317.8457,5204.463,0,0,10453.425,0,5703.927,17289.191,11522.309,
4959,735.3873699,2.308158,,,,,,,,,,,1736.9147,1481.7463,1442.8889,34214.45,445.627,1764.9534,1222.8394,0,0,1396.3801,0,0,385.00067,0,0,0,0,0,0,0,0,
6696,736.0527878,4.677626,,,,,,,,,,,323.37656,7807.2236,49681.656,9906.082,47168.703,356.29755,4781.0903,0,0,73474.68,0,0,553.3102,0,0,0,0,0,0,0,0,
6693,736.3870404,4.6596227,,,,,,,,,,,322.7392,23347.295,64377.64,33846.91,28709.195,3307.9602,15596.584,0,0,71667.36,0,0,6768.9043,0,0,0,0,0,0,0,0,
14830,736.5123672,10.280875,,,,,,,,,,,0,17557.65,2344.8528,1062.0098,27688.66,26166.863,13841.061,13348.922,7307.0156,11951.049,36839.55,21745.422,34746.04,7119.3306,160999.67,90225.16,53794.324,142802.6,109543.68,163823.16,190077.28,
17274,736.5439223,12.328657,,,,15,,,,,,,94599.15,91328.6,205032.77,56027.152,133670.88,55942.27,59065.418,20742.031,61735.21,796075.4,116265.016,54449.625,37837.184,40126.684,414873.28,32311.215,24367.87,3299.733,1351.6067,3162.8372,3695.2573,
17007,736.5438165,12.083998,,,,105,,,,,,,7440.8804,15999.773,26504.148,481.2727,95580.1,4209.673,51581.78,1317.136,19895.396,453254.66,106412.445,21166.795,63392.14,50323.062,20709.51,49408.605,7071.5454,65760.82,44470.273,47847,2477.7188,
4780,737.3691905,2.0547965,,,,,,,,,,,14058.246,2526.201,2308.022,37939.434,4892.2256,7069.798,9430.568,17208.453,8175.3267,6148.4033,3499.6416,5186.987,5177.355,2316.167,0,1258.1534,589.5024,1085.127,671.7337,5918.526,579.9236,
15647,737.458611,10.81129,,,,,,,,,,,999.9773,2196.265,2664.8665,12750.889,5277.5215,49975.33,9385.167,4920.1987,4658.588,15642.104,0,4555.758,5914.357,5653.5645,0,0,1870.1333,0,0,929.2645,549.21704,
16231,738.5262725,11.366711,,,,,,,,,,,816.2259,3967.4326,6140.872,1751.5555,0,1150.7782,6773.366,1860.2366,2796.232,0,5974.328,1286.5776,4915.3296,7765.506,1785.5115,3612.0364,1159.3197,4259.313,5111.352,1472.0873,0,
13347,738.5275024,9.815085,,,,,,,,,,,182226.02,451459.8,528202.3,448082.75,77125.2,20772.465,246460.8,716215.9,708596.3,29553.367,687917.25,701414.56,581619.06,705349.8,615520.7,181625.6,466027.9,516248.44,719494.9,684802.44,489290.38,
15657,738.526941,10.928209,,,,,,,,,,,0,2869.1362,1045.1414,1486.5535,0,0,3129.0608,983.8589,1932.2129,0,16928.14,8176.5117,22474.295,4988.8306,1720.8237,14753.245,945.595,24565.643,28555.498,20912.684,541.04346,
11547,738.5276509,8.869318,,,,,,,,,,,3973.527,34999.35,12725.195,13819.797,269.95117,321.0194,624.8102,16138.504,31849.275,1295.4108,35285.86,26644.592,2966.018,28124.936,48689.86,4882.927,6430.541,8878.35,1486.3894,36584.285,2379.995,
12450,738.5275226,9.361445,,,,,,,,,,,31926.328,139468.81,31843.043,49434.78,2588.632,687.1754,44667.277,224766.6,166194.52,5651.7837,70697.016,217055.8,171121.98,105198.84,173633.45,62518.88,109260.734,156161.95,105814.336,279942.7,89430.59,
18413,738.5275529,13.562202,,,,1,,,,,,,48157.19,206707.52,171994.06,111710.055,22110.93,85941.81,210153.17,257092.19,292750.2,26486.225,336482.47,237164.8,277072.5,328049.78,206619.66,247542.28,190973.38,329453.25,354509.97,334530.38,237616.98,
